CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
193118	R -3 c H	(La0.8 Ba0.2) ((Mn0.85 Fe0.15) O3)	LaAlO3	Ghodhbane, S.; Dhahri, A.; Dhahri, N.; Hlil, E.K.; Dhahri, J.; Alhabradi, M.; Zaidi, M.	5.5543(1) 5.5543(1) 13.4844(2) 90. 90. 120.	360.26	293.00	0.101325	2013	-1	
193119	R -3 c H	(La0.8 Ba0.2) ((Mn0.8 Fe0.2) O3)	LaAlO3	Ghodhbane, S.; Dhahri, A.; Dhahri, N.; Hlil, E.K.; Dhahri, J.; Alhabradi, M.; Zaidi, M.	5.5562(1) 5.5562(1) 13.4897(2) 90. 90. 120.	360.65	293.00	0.101325	2013	-1	
193275	R -3 c H	(La0.7 Sr0.3) ((Mn0.85 Sb0.15) O3)	LaAlO3	Troyanchuk, I.O.; Karpinsky, D.; Efimov, V.; Sikolenko, V.; Prokhnenko, O.; Bartkowiak, M.	5.5354(7) 5.5354(7) 13.4133(8) 90. 90. 120.	355.93	300.00	0.101325	2014	-1	
193729	R -3 c H	(La0.6 Pr0.1 Sr0.3) (Mn O3)	LaAlO3	Cherif, R.; Hlil, E.K.; Ellouze, M.; Elhalouani, F.; Obbade, S.	5.4953(1) 5.4953(1) 13.3367(3) 90. 90. 120.	348.79	293.00	0.101325	2014	-1	
194997	R -3 m H	Li (Ni0.33 Co0.33 Mn0.33) O2	α−NaFeO2	Muhammad, Shoaib; Lee, Sangwoo; Kim, Hyunchul; Yoon, Jeongbae; Jang, Donghyuk; Yoon, Jaegu; Park, Jin-Hwan; Yoon, Won-Sub	2.851 2.851 14.231 90. 90. 120.	100.18	293.00	0.101325	2015	-1	
196509	R -3 c H	(La0.5 Sr0.5) ((Mn0.9 Ti0.1) O3)	LaAlO3	Hazzez, M.; Ihzaz, N.; Boudard, M.; Oumezzine, M.	5.4660(1) 5.4660(1) 13.3151(6) 90. 90. 120.	344.52	293.00	0.101325	2016	-1	
196510	R -3 c H	(La0.5 Sr0.5) ((Mn0.7 Ti0.3) O3)	LaAlO3	Hazzez, M.; Ihzaz, N.; Boudard, M.; Oumezzine, M.	5.4998(1) 5.4998(1) 13.3787(3) 90. 90. 120.	350.46	293.00	0.101325	2016	-1	
196511	R -3 c H	(La0.5 Sr0.5) ((Mn0.5 Ti0.5) O3)	LaAlO3	Hazzez, M.; Ihzaz, N.; Boudard, M.; Oumezzine, M.	5.5400(3) 5.5400(3) 13.5048(2) 90. 90. 120.	358.95	293.00	0.101325	2016	-1	
200048	R 3 H	K6 (Mn Mo9 O32) (H2 O)5.52		Weakley, T.J.R.	15.59(2) 15.59(2) 12.44(2) 90. 90. 120.	2618.44	293.00	0.101325	1977	-1	
203316	R -3 m H	Li Ni0.9 Co0.05 Mn0.05 O2	α−NaFeO2	Zhang, Qimeng; Wang, Yuzhen; Deng, Qiang; Chu, Youqi; Dong, Pengyuan; Chen, Changdong; Wang, Ziming; Xia, Zhiguo; Yang, Chenghao	2.8735 2.8735 14.1888 90. 90. 120.	101.46	293.00	0.101325	2024	-1	
203317	R -3 m H	Li Ni0.9 Co0.05 Mn0.05 O2	α−NaFeO2	Zhang, Qimeng; Wang, Yuzhen; Deng, Qiang; Chu, Youqi; Dong, Pengyuan; Chen, Changdong; Wang, Ziming; Xia, Zhiguo; Yang, Chenghao	2.8719 2.8719 14.1864 90. 90. 120.	101.33	293.00	0.101325	2024	-1	
204010	R -3 m H	(Li0.975 Ni0.025) (Ni0.776 Li0.024 Co0.1 Mn0.1) O2	α−NaFeO2	Skvortsova, Irina A.; Orlova, Elena D.; Boev, Anton O.; Aksyonov, Dmitry A.; Moiseev, Ivan; Pazhetnov, Egor M.; Savina, Aleksandra A.; Abakumov, Artem M.	2.87309(2) 2.87309(2) 14.2068(1) 90. 90. 120.	101.56	293.00	0.101325	2023	-1	
204011	R -3 m H	(Li0.961 Ni0.039) (Ni0.763 Li0.037 Co0.1 Mn0.1) O2	α−NaFeO2	Skvortsova, Irina A.; Orlova, Elena D.; Boev, Anton O.; Aksyonov, Dmitry A.; Moiseev, Ivan; Pazhetnov, Egor M.; Savina, Aleksandra A.; Abakumov, Artem M.	2.87362(2) 2.87362(2) 14.2105(2) 90. 90. 120.	101.62	293.00	0.101325	2023	-1	
204012	R -3 m H	(Li0.951 Ni0.049) (Ni0.772 Li0.028 Co0.1 Mn0.1) O2	α−NaFeO2	Skvortsova, Irina A.; Orlova, Elena D.; Boev, Anton O.; Aksyonov, Dmitry A.; Moiseev, Ivan; Pazhetnov, Egor M.; Savina, Aleksandra A.; Abakumov, Artem M.	2.87572(3) 2.87572(3) 14.2106(2) 90. 90. 120.	101.77	293.00	0.101325	2023	-1	
204013	R -3 m H	(Li0.944 Ni0.056) (Ni0.766 Li0.034 Co0.1 Mn0.1) O2	α−NaFeO2	Skvortsova, Irina A.; Orlova, Elena D.; Boev, Anton O.; Aksyonov, Dmitry A.; Moiseev, Ivan; Pazhetnov, Egor M.; Savina, Aleksandra A.; Abakumov, Artem M.	2.87676(3) 2.87676(3) 14.2199(3) 90. 90. 120.	101.91	293.00	0.101325	2023	-1	
204014	R -3 m H	(Li0.741 Ni0.259) (Ni0.726 Li0.074 Co0.1 Mn0.1) O2	α−NaFeO2	Skvortsova, Irina A.; Orlova, Elena D.; Boev, Anton O.; Aksyonov, Dmitry A.; Moiseev, Ivan; Pazhetnov, Egor M.; Savina, Aleksandra A.; Abakumov, Artem M.	2.9024(5) 2.9024(5) 14.2932(3) 90. 90. 120.	104.27	293.00	0.101325	2023	-1	
204378	R -3 m H	Na (Ni0.33 Fe0.33 Mn0.33) O2	α−NaFeO2	Tian, Jingxiu; Zhu, Li-ang; Miao, Hongshun; Li, Xiangxin; Liu, Yan	2.972 2.972 16.016 90. 90. 120.	122.51	293.00	0.101325	2024	-1	
205871	R -3 m H	Na0.914 Ni0.489 Mn0.287 Ti0.224 O2	α−NaFeO2	Yu, Yang; Mao, Qianjiang; Wong, Deniz; Gao, Rui; Zheng, Lirong; Yang, Wenyun; Yang, Jinbo; Zhang, Nian; Li, Zeyu; Schulz, Christian; Liu, Xiangfeng	2.9703(15) 2.9703(15) 16.1996(10) 90. 90. 120.	123.78	293.00	0.101325	2024	-1	
207291	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Liu, Yuankai; Yu, Tao; Xu, Sheng; Sun, Yu; Li, Jingchang; Xu, Xiangqun; Li, Haoyu; Zhang, Min; Tian, Jiamin; Hou, Ruilin; Rao, Yuan; Zhou, Haoshen; Guo, Shaohua	2.87819 2.87819 14.20267 90. 90. 120.	101.89	293.00	0.101325	2024	-1	
207292	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Liu, Yuankai; Yu, Tao; Xu, Sheng; Sun, Yu; Li, Jingchang; Xu, Xiangqun; Li, Haoyu; Zhang, Min; Tian, Jiamin; Hou, Ruilin; Rao, Yuan; Zhou, Haoshen; Guo, Shaohua	2.87800 2.87800 14.20600 90. 90. 120.	101.90	293.00	0.101325	2024	-1	
208046	R -3 m H	Li1.2 Mn0.54 Ni0.13 Co0.13 O2	α−NaFeO2	Lei, Tianwei; Yang, Yunqin; He, Huan; Liang, Tianquan	2.8502(5) 2.8502(5) 14.2282(4) 90. 90. 120.	100.10	293.00	0.101325	2025	-1	
208591	R -3 m H	Na0.969 (Ni0.388 Fe0.184 Mn0.379) O1.980	α−NaFeO2	Wang, Yangyang; Yao, Meng; Liu, Ziqi; Du, Liyu; Li, Kang; Zhang, Yun	2.969386 2.969386 16.056498 90. 90. 120.	122.61	293.00	0.101325	2024	-1	
208595	R -3 m H	Na0.915 (Ni0.375 Fe0.202 Mn0.308) O1.961	α−NaFeO2	Wang, Yangyang; Yao, Meng; Liu, Ziqi; Du, Liyu; Li, Kang; Zhang, Yun	2.98626 2.98626 16.13783 90. 90. 120.	124.63	293.00	0.101325	2024	-1	
208600	R -3 m H	(Li0.966 Ni0.034) (Ni0.757 Li0.043 Co0.1 Mn0.1) O2	α−NaFeO2	Skvortsova, Irina A.; Orlova, Elena D.; Boev, Anton O.; Aksyonov, Dmitry A.; Moiseev, Ivan; Pazhetnov, Egor M.; Savina, Aleksandra A.; Abakumov, Artem M.	2.8730(18) 2.8730(18) 14.2083(16) 90. 90. 120.	101.57	293.00	0.101325	2023	-1	
208601	R -3 m H	(Li0.966 Ni0.034) (Ni0.756 Li0.044 Co0.1 Mn0.1) O2	α−NaFeO2	Skvortsova, Irina A.; Orlova, Elena D.; Boev, Anton O.; Aksyonov, Dmitry A.; Moiseev, Ivan; Pazhetnov, Egor M.; Savina, Aleksandra A.; Abakumov, Artem M.	2.8719(2) 2.8719(2) 14.2039(19) 90. 90. 120.	101.46	293.00	0.101325	2023	-1	
208602	R -3 m H	(Li0.979 Ni0.021) (Ni0.757 Li0.043 Co0.1 Mn0.1) O2	α−NaFeO2	Skvortsova, Irina A.; Orlova, Elena D.; Boev, Anton O.; Aksyonov, Dmitry A.; Moiseev, Ivan; Pazhetnov, Egor M.; Savina, Aleksandra A.; Abakumov, Artem M.	2.8710(15) 2.8710(15) 14.2039(14) 90. 90. 120.	101.39	293.00	0.101325	2023	-1	
210303	R -3 m H	Li (Ni0.425 Mn0.425 Co0.15) O2	α−NaFeO2	Ménétrier, M.; Bains, J.; Croguennec, L.; Flambard, A.; Bekaert, E.; Jordy, C.; Biensan, P.; Delmas, C.	2.8793(3) 2.8793(3) 14.282(3) 90. 90. 120.	102.54	293.00	0.101325	2008	-1	
210305	R -3 m H	(Li0.927 Ni0.073) (Li0.073 Ni0.352 Mn0.425 Co0.15) O2	α−NaFeO2	Ménétrier, M.; Bains, J.; Croguennec, L.; Flambard, A.; Bekaert, E.; Jordy, C.; Biensan, P.; Delmas, C.	2.8790(2) 2.8790(2) 14.282(1) 90. 90. 120.	102.52	293.00	0.101325	2008	-1	
210307	R -3 m H	(Li0.93 Ni0.07) (Li0.07 Ni0.355 Mn0.425 Co0.15) O2	α−NaFeO2	Ménétrier, M.; Bains, J.; Croguennec, L.; Flambard, A.; Bekaert, E.; Jordy, C.; Biensan, P.; Delmas, C.	2.8785(2) 2.8785(2) 14.281(2) 90. 90. 120.	102.48	293.00	0.101325	2008	-1	
210340	R -3 c H	La0.57 Pr0.1 Ba0.33 Mn O3	LaAlO3	Hidri, Ameni; Hamdi, Rafik; Nasri, M.; Hlil, E.K.; Khelifi, J.	5.5219 5.5219 13.5483 90. 90. 120.	357.76	293.00	0.101325	2024	-1	
210341	R -3 c H	La0.47 Pr0.2 Ba0.33 Mn O3	LaAlO3	Hidri, Ameni; Hamdi, Rafik; Nasri, M.; Hlil, E.K.; Khelifi, J.	5.5340 5.5340 13.5797 90. 90. 120.	360.16	293.00	0.101325	2024	-1	
210342	R -3 c H	(La0.8 Na0.2) (Mn0.94 Bi0.06) O3	LaAlO3	Laouyenne, M.R.; Baazaoui, M.; Akermi, Mehdi; NejmeddineSmida	5.5014 5.5014 13.3384 90. 90. 120.	349.61	293.00	0.101325	2024	-1	
210343	R -3 c H	(La0.8 Na0.2) (Mn0.94 Bi0.06) O3	LaAlO3	Laouyenne, M.R.; Baazaoui, M.; Akermi, Mehdi; NejmeddineSmida	5.5138 5.5138 13.3230 90. 90. 120.	350.78	293.00	0.101325	2024	-1	
210591	R -3 m H	Na0.76 Mn0.33 Ni0.33 Co0.33 O2		Rangasamy, Vijay Shankar; Thayumanasundaram, Savitha; Locquet, Jean-Pierre; Seo, Jin Won	2.848 2.848 16.609 90. 90. 120.	116.67	293.00	0.101325	2017	-1	
210592	R -3 m H	Na0.76 Mn0.33 Ni0.33 Co0.33 O2		Rangasamy, Vijay Shankar; Thayumanasundaram, Savitha; Locquet, Jean-Pierre; Seo, Jin Won	2.848 2.848 16.609 90. 90. 120.	116.67	293.00	0.101325	2017	-1	
210913	P -3 m 1	(Ni0.5 Co0.2 Mn0.3) (O H)2	Mg(OH)2	Lee, Yun-Hee; Kim, Ki-Bok; Gregory, D.H.; Kim, Yong-Il	3.3119(2) 3.3119(2) 4.5688(2) 90. 90. 120.	43.40	298.00	0.101325	2015	-1	
211010	R -3 m H	Na Ni0.2 Mn0.4 Cu0.2 O2	α−NaFeO2	Feng, Jie; Liu, Dapeng; Sun, Jin; Gong, Xiangrui; You, Tingting; Jiang, Ying; Zhang, Yu	2.9552 2.9552 16.013 90. 90. 120.	121.11	293.00	0.101325	2025	-1	
211217	R -3 c H	Ca2.7 Sr0.3 Co Mn O6	K4CdCl6	Gong, Gaoshang; Chen, Xiaoying; Zhang, Huijun; Wang, Minghao; Li, Zheng; Wang, Yongqiang; Su, Yuling	9.1426(1) 9.1426(1) 10.5746(5) 90. 90. 120.	765.48	293.00	0.101325	2025	-1	
211218	R -3 c H	Ca2.4 Sr0.6 Co Mn O6	K4CdCl6	Gong, Gaoshang; Chen, Xiaoying; Zhang, Huijun; Wang, Minghao; Li, Zheng; Wang, Yongqiang; Su, Yuling	9.1478(1) 9.1478(1) 10.5741(5) 90. 90. 120.	766.32	293.00	0.101325	2025	-1	
211232	R -3 c H	Ca2.1 Sr0.9 Co Mn O6	K4CdCl6	Gong, Gaoshang; Chen, Xiaoying; Zhang, Huijun; Wang, Minghao; Li, Zheng; Wang, Yongqiang; Su, Yuling	9.1507(8) 9.1507(8) 10.5672(10) 90. 90. 120.	766.30	293.00	0.101325	2025	-1	
211747	R -3 m H	Na0.67 Ni0.29 Mn0.63 Al0.08 O2	α−NaFeO2	Peng, Bo; Zhou, Zihao; Shi, Ji; Xu, Sheng; Yang, Jie; Xu, Chengrong; Zuo, Daxian; Xu, Jie; Ma, Lianbo; Guo, Shaohua; Zhou, Haoshen	2.88209 2.88209 16.80810 90. 90. 120.	120.91	293.00	0.101325	2024	-1	
212492	R -3 m H	Na Ni0.4 Fe0.2 Mn0.4 O2	α−NaFeO2	Luo, Xuan; Wang, Luhan; Tian, Meng; Tian, Yi; Zhang, Xiao; Zhou, Shijie; Xie, Jun; Hu, Linlin	2.96712 2.96712 16.0273 90. 90. 120.	122.20	293.00	0.101325	2025	-1	
212753	R -3 c H	La0.67 Ca0.28 Ag0.05 Mn O3	(La,Pb)MnO3	Nadig, Pramod R.; Toulemonde, Olivier; Alagarsamy, Perumal; Murari, M.S.; Daivajna, Mamatha D.	5.467 5.467 13.4 90. 90. 120.	346.84	293.00	0.101325	2024	-1	
212755	R -3 c H	La0.642 Ca0.174 Ag0.144 Mn1.002 O3	(La,Pb)MnO3	Nadig, Pramod R.; Toulemonde, Olivier; Alagarsamy, Perumal; Murari, M.S.; Daivajna, Mamatha D.	5.485 5.485 13.32 90. 90. 120.	347.05	293.00	0.101325	2024	-1	
212765	R -3 c H	La0.63 Ca0.18 Ag0.162 Mn1.002 O3	(La,Pb)MnO3	Nadig, Pramod R.; Toulemonde, Olivier; Alagarsamy, Perumal; Murari, M.S.; Daivajna, Mamatha D.	5.479 5.479 13.35 90. 90. 120.	347.07	293.00	0.101325	2024	-1	
212767	R -3 c H	La0.67 Ca0.13 Ag0.2 Mn O3	(La,Pb)MnO3	Nadig, Pramod R.; Toulemonde, Olivier; Alagarsamy, Perumal; Murari, M.S.; Daivajna, Mamatha D.	5.479 5.479 13.35 90. 90. 120.	347.07	293.00	0.101325	2024	-1	
212768	R -3 c H	La0.67 Ca0.05 Ag0.28 Mn O3	(La,Pb)MnO3	Nadig, Pramod R.; Toulemonde, Olivier; Alagarsamy, Perumal; Murari, M.S.; Daivajna, Mamatha D.	5.508 5.508 13.33 90. 90. 120.	350.23	293.00	0.101325	2024	-1	
213371	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Zhang, Long; Yang, Dongsheng; Miao, Lilei; Zhang, Chunmeng; Li, Jiexiang; Wen, Jiawei; Wang, Chunxia; Cao, Tiantian; Huang, Guoyong; Xu, Shengming	2.87384 2.87384 14.19859 90. 90. 120.	101.55	293.00	0.101325	2024	-1	
213758	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Yang, Zhiwei; Rao, Xianfa; Yang, Pan; Zeng, Xinxiong; Xiong, Jingjing; Mao, Tianyong; Zhong, Shengwen	2.86905 2.86905 14.19897 90. 90. 120.	101.22	293.00	0.101325	2025	-1	
213759	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Yang, Zhiwei; Rao, Xianfa; Yang, Pan; Zeng, Xinxiong; Xiong, Jingjing; Mao, Tianyong; Zhong, Shengwen	2.87047 2.87047 14.20277 90. 90. 120.	101.35	293.00	0.101325	2025	-1	
213760	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Yang, Zhiwei; Rao, Xianfa; Yang, Pan; Zeng, Xinxiong; Xiong, Jingjing; Mao, Tianyong; Zhong, Shengwen	2.86983 2.86983 14.20044 90. 90. 120.	101.28	293.00	0.101325	2025	-1	
213761	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Yang, Zhiwei; Rao, Xianfa; Yang, Pan; Zeng, Xinxiong; Xiong, Jingjing; Mao, Tianyong; Zhong, Shengwen	2.87028 2.87028 14.20048 90. 90. 120.	101.32	293.00	0.101325	2025	-1	
213762	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Yang, Zhiwei; Rao, Xianfa; Yang, Pan; Zeng, Xinxiong; Xiong, Jingjing; Mao, Tianyong; Zhong, Shengwen	2.87151 2.87151 14.19917 90. 90. 120.	101.39	293.00	0.101325	2025	-1	
216132	R -3 m H	Li Ni0.5 Co0.2 Mn0.3 O2	α−NaFeO2	Yang, Zuguang; Xiang, Wei; Wu, Zhenguo; He, Fengrong; Zhang, Jun; Xiao, Yao; Zhong, Benhe; Guo, Xiaodong	2.8689 2.8689 14.2370 90. 90. 120.	101.48	293.00	0.101325	2017	-1	
216739	R -3 m H	(Li0.963 Ni0.037) (Ni0.293 Co0.33 Mn0.33) O2	α−NaFeO2	Li, J.; Zhang, Z.R.; Guo, X.J.; Yang, Y.	2.851 2.851 14.275 90. 90. 120.	100.49	293.00	0.101325	2006	-1	
216740	R -3 m H	(Li0.81 Ni0.039) (Ni0.291 Co0.33 Mn0.33) O2	α−NaFeO2	Li, J.; Zhang, Z.R.; Guo, X.J.; Yang, Y.	2.850 2.850 14.271 90. 90. 120.	100.39	293.00	0.101325	2006	-1	
217773	R -3 m H	(Li0.69 Ni0.032) (Ni0.301 Co0.33 Mn0.33) O2	α−NaFeO2	Li, J.; Zhang, Z.R.; Guo, X.J.; Yang, Y.	2.835 2.835 14.382 90. 90. 120.	100.11	293.00	0.101325	2006	-1	
217774	R -3 m H	(Li0.57 Ni0.023) (Ni0.310 Co0.33 Mn0.33) O2	α−NaFeO2	Li, J.; Zhang, Z.R.; Guo, X.J.; Yang, Y.	2.825 2.825 14.479 90. 90. 120.	100.07	293.00	0.101325	2006	-1	
217775	R -3 m H	(Li0.49 Ni0.032) (Ni0.301 Co0.33 Mn0.33) O2	α−NaFeO2	Li, J.; Zhang, Z.R.; Guo, X.J.; Yang, Y.	2.822 2.822 14.475 90. 90. 120.	99.83	293.00	0.101325	2006	-1	
217776	R -3 m H	(Li0.40 Ni0.031) (Ni0.302 Co0.33 Mn0.33) O2	α−NaFeO2	Li, J.; Zhang, Z.R.; Guo, X.J.; Yang, Y.	2.822 2.822 14.466 90. 90. 120.	99.77	293.00	0.101325	2006	-1	
217777	R -3 m H	(Li0.31 Ni0.030) (Ni0.3 Co0.33 Mn0.33) O2	α−NaFeO2	Li, J.; Zhang, Z.R.; Guo, X.J.; Yang, Y.	2.822 2.822 14.391 90. 90. 120.	99.25	293.00	0.101325	2006	-1	
217778	R -3 m H	(Li0.24 Ni0.032) (Ni0.301 Co0.33 Mn0.33) O2	α−NaFeO2	Li, J.; Zhang, Z.R.; Guo, X.J.; Yang, Y.	2.822 2.822 14.333 90. 90. 120.	98.85	293.00	0.101325	2006	-1	
230365	R -3 c H	La0.67 Sr0.33 Mn0.85 Fe0.15 O3	LaAlO3	Astik, Nidhi M.; Soni, Himadri; Jha, Prafulla K.; Sathe, Vasant	5.4194 5.4194 13.1700 90. 90. 120.	334.98	293.00	0.101325	2018	-1	
230366	R -3 c H	La0.67 Sr0.33 Mn0.75 Fe0.25 O3	LaAlO3	Astik, Nidhi M.; Soni, Himadri; Jha, Prafulla K.; Sathe, Vasant	5.4201 5.4201 13.1860 90. 90. 120.	335.47	293.00	0.101325	2018	-1	
230367	R -3 c H	La0.67 Sr0.33 Mn0.65 Fe0.35 O3	LaAlO3	Astik, Nidhi M.; Soni, Himadri; Jha, Prafulla K.; Sathe, Vasant	5.5129 5.5129 13.5900 90. 90. 120.	357.69	293.00	0.101325	2018	-1	
230676	R -3 c H	(La0.7 Ba0.3) (Mn0.95 Al0.05) O3	LaAlO3	Pandey, Devendra K.; Modi, Anchit; Dubey, Kumud; Pandey, Padmini; Sharma, Vikash; Okram, G.S.; Gaur, N.K.	5.5341 5.5341 13.5109 90. 90. 120.	358.35	293.00	0.101325	2019	-1	
230677	R -3 c H	(La0.7 Ba0.3) (Mn0.90 Al0.10) O3	LaAlO3	Pandey, Devendra K.; Modi, Anchit; Dubey, Kumud; Pandey, Padmini; Sharma, Vikash; Okram, G.S.; Gaur, N.K.	5.5400 5.5400 13.4920 90. 90. 120.	358.61	293.00	0.101325	2019	-1	
230678	R -3 c H	(La0.7 Ba0.3) (Mn0.85 Al0.15) O3	LaAlO3	Pandey, Devendra K.; Modi, Anchit; Dubey, Kumud; Pandey, Padmini; Sharma, Vikash; Okram, G.S.; Gaur, N.K.	5.5377 5.5377 13.4823 90. 90. 120.	358.06	293.00	0.101325	2019	-1	
230771	R 3 c H	(Bi0.97 Y0.03) (Fe0.95 Mn0.05) O3	LiNbO3	Jena, A.K.; Satapathy, S.; Mohanty, J.	5.5722(6) 5.5722(6) 13.5254(4) 90. 90. 120.	363.69	293.00	0.101325	2018	-1	
230772	R 3 c H	(Bi0.94 Y0.06) (Fe0.95 Mn0.05) O3	LiNbO3	Jena, A.K.; Satapathy, S.; Mohanty, J.	5.5683(3) 5.5683(3) 13.8171(2) 90. 90. 120.	371.02	293.00	0.101325	2018	-1	
230773	R 3 c H	(Bi0.88 Y0.12) (Fe0.95 Mn0.05) O3	LiNbO3	Jena, A.K.; Satapathy, S.; Mohanty, J.	5.5687(2) 5.5687(2) 13.8201(9) 90. 90. 120.	371.15	293.00	0.101325	2018	-1	
230839	R -3 c H	La0.8 Na0.2 Mn0.97 Bi0.03 O3	LaAlO3	Laouyenne, M.R.; Baazaoui, M.; Farah, Kh.; Hlil, E.K.; Oumezzine, M.	5.4924 5.4924 13.3278 90. 90. 120.	348.19	293.00	0.101325	2019	-1	
230840	R -3 c H	La0.8 Na0.2 Mn0.97 Bi0.03 O3	LaAlO3	Laouyenne, M.R.; Baazaoui, M.; Farah, Kh.; Hlil, E.K.; Oumezzine, M.	5.5107 5.5107 13.3289 90. 90. 120.	350.54	293.00	0.101325	2019	-1	
230952	R -3 c H	La0.5875 Gd0.0125 Sr0.4 Mn O3	LaAlO3	Ehsani, M.H.; Raoufi, T.; Razavi, F.S.	5.470 5.470 13.455 90. 90. 120.	348.65	293.00	0.101325	2019	-1	
230953	R -3 c H	La0.55 Gd0.05 Sr0.4 Mn O3	LaAlO3	Ehsani, M.H.; Raoufi, T.; Razavi, F.S.	5.476 5.476 13.388 90. 90. 120.	347.67	293.00	0.101325	2019	-1	
230954	R -3 c H	La0.50 Gd0.10 Sr0.4 Mn O3	LaAlO3	Ehsani, M.H.; Raoufi, T.; Razavi, F.S.	5.473 5.473 13.355 90. 90. 120.	346.44	293.00	0.101325	2019	-1	
235221	P 3	Mn6 Nb0.92 (Si O4)2 O3.58 (O H)2.42		Kampf, Anthony R.; Celestian, Aaron J.; Nash, Barbara P.	8.2139(10) 8.2139(10) 4.8117(4) 90 90 120	281.14	293.00	0.101325	2018	-1	
236093	R 3 c H	Bi0.8 Ba0.2 Fe0.9 Mn0.1 O3	LiNbO3	Rangi, Manisha; Sanghi, Sujata; Jangra, Sandhaya; Kaswan, Kavita; Agarwal, Ashish	5.5870 5.5870 13.7853 90. 90. 120.	372.65	293.00	0.101325	2016	-1	
236094	R 3 c H	Bi0.8 Ba0.2 Fe0.8 Mn0.2 O3	LiNbO3	Rangi, Manisha; Sanghi, Sujata; Jangra, Sandhaya; Kaswan, Kavita; Agarwal, Ashish	5.5869 5.5869 13.714 90. 90. 120.	370.71	293.00	0.101325	2016	-1	
238370	R -3 c H	(La0.8 Ba0.05 Ca0.15) (Mn O3)	LaAlO3	Manjunatha, S.O.; Rao, Ashok; Subhashini; Okram, G.S.	5.534 5.534 13.420 90. 90. 120.	355.93	293.00	0.101325	2015	-1	
238371	R -3 c H	(La0.8 Ba0.1 Ca0.1) (Mn O3)	LaAlO3	Manjunatha, S.O.; Rao, Ashok; Subhashini; Okram, G.S.	5.545 5.545 13.460 90. 90. 120.	358.41	293.00	0.101325	2015	-1	
241344	R -3 c H	(La0.60 Bi0.05 Ca0.35) (Mn O3)	LaAlO3	Manjunatha, S.O.; Rao, Ashok; Poornesh, P.; Lin, W.J.; Kuo, Y.K.	5.454 5.454 13.333 90. 90. 120.	343.47	293.00	0.101325	2016	-1	
241345	R -3 c H	(La0.55 Bi0.10 Ca0.35) (Mn O3)	LaAlO3	Manjunatha, S.O.; Rao, Ashok; Poornesh, P.; Lin, W.J.; Kuo, Y.K.	5.452 5.452 13.331 90. 90. 120.	343.17	293.00	0.101325	2016	-1	
241346	R -3 c H	(La0.45 Bi0.20 Ca0.35) (Mn O3)	LaAlO3	Manjunatha, S.O.; Rao, Ashok; Poornesh, P.; Lin, W.J.; Kuo, Y.K.	5.441 5.441 13.327 90. 90. 120.	341.68	293.00	0.101325	2016	-1	
241663	R -3 c H	(La0.75 Pr0.1)0.85 Ag0.15 Mn O3	LaAlO3	Ayas, Ali Osman; Akyol, Mustafa; Ekicibil, Ahmet	5.519(1) 5.519(1) 13.354(3) 90. 90. 120.	352.26	293.00	0.101325	2016	-1	
241664	R -3 c H	(La0.65 Pr0.2)0.85 Ag0.15 Mn O3	LaAlO3	Ayas, Ali Osman; Akyol, Mustafa; Ekicibil, Ahmet	5.511(2) 5.511(2) 13.298(6) 90. 90. 120.	349.77	293.00	0.101325	2016	-1	
242139	R -3 m H	Li Ni0.5 Co0.2 Mn0.3 O2	α−NaFeO2	Ge, Wujie; Wang, Hao; Xie, Zhengwei; Li, Xiang; Qu, Meizhen; Peng, Gongchang	2.8682 2.8682 14.2319 90. 90. 120.	101.39	293.00	0.101325	2017	-1	
242141	R -3 m H	Li (Ni0.33 Co0.33 Mn0.34) O2	α−NaFeO2	Lu, Min; Han, Enshan; Zhu, Lingzhi; Chen, Sen; Zhang, Guangquan	2.86185 2.86185 14.24019 90. 90. 120.	101.00	293.00	0.101325	2016	-1	
245860	R -3 c H	(La0.7 Sr0.3) (Mn0.96 Al0.04) O3	LaAlO3	Mostafa, M.F.; Ata-Allah, S.S.; Refai, H.S.	5.5227 5.5227 13.9317 90. 90. 120.	367.99	295.00	0.101325	2008	-1	
245865	R -3 c H	(La0.7 Sr0.3) (Mn0.96 In0.04) O3	LaAlO3	Mostafa, M.F.; Ata-Allah, S.S.; Refai, H.S.	5.5358 5.5358 14.0098 90. 90. 120.	371.81	295.00	0.101325	2008	-1	
