CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
179908	P n m a	Pr0.5 Ca0.5 (Mn0.9 Zn0.1) O3	GdFeO3	Debnath, Mintu; Bose, Esa; Biswas, Dipanjan; Pal, Sudipta	5.4048 7.6108 5.3935 90. 90. 90.	221.86	293.00	0.101325	2024	-1	
180259	P n m a	(La0.4 Nd0.1 Ca0.5) Mn O3	GdFeO3	Dhiman, I.; Das, A.; Mishra, P.K.; Lalla, N.P.; Kumar, A.	5.404(1) 7.616(1) 5.401(1) 90. 90. 90.	222.29	300.00	0.101325	2011	-1	
180260	P n m a	(La0.3 Nd0.2 Ca0.5) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Mishra, P.K.; Lalla, N.P.; Kumar, A.	5.399(1) 7.607(1) 5.392(1) 90. 90. 90.	221.45	300.00	0.101325	2011	-1	
180261	P n m a	(La0.2 Nd0.3 Ca0.5) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Mishra, P.K.; Lalla, N.P.; Kumar, A.	5.391(2) 7.609(3) 5.393(2) 90. 90. 90.	221.22	300.00	0.101325	2011	-1	
180262	P n m a	(La0.1 Nd0.4 Ca0.5) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Mishra, P.K.; Lalla, N.P.; Kumar, A.	5.395(2) 7.608(4) 5.374(2) 90. 90. 90.	220.58	300.00	0.101325	2011	-1	
180264	P n m a	(La0.4 Nd0.1 Ca0.5) Mn O3	GdFeO3	Dhiman, I.; Das, A.; Mishra, P.K.; Lalla, N.P.; Kumar, A.	5.415(1) 7.5203(9) 5.435(1) 90. 90. 90.	221.33	22.00	0.101325	2011	-1	
180265	P n m a	(La0.3 Nd0.2 Ca0.5) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Mishra, P.K.; Lalla, N.P.; Kumar, A.	5.396(1) 7.556(1) 5.421(1) 90. 90. 90.	221.03	22.00	0.101325	2011	-1	
180266	P n m a	(La0.2 Nd0.3 Ca0.5) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Mishra, P.K.; Lalla, N.P.; Kumar, A.	5.399(2) 7.554(2) 5.403(2) 90. 90. 90.	220.36	22.00	0.101325	2011	-1	
180267	P n m a	(La0.1 Nd0.4 Ca0.5) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Mishra, P.K.; Lalla, N.P.; Kumar, A.	5.406(1) 7.519(1) 5.401(1) 90. 90. 90.	219.54	22.00	0.101325	2011	-1	
180357	P b n m	(La0.7 Ca0.3) (Mn0.96 Al0.04) O3	GdFeO3	Ata-Allah, S.S.; Mostafa, M.F.; Heiba, Z.; Refai, H.S.	5.4745(4) 5.4556(3) 7.7101(0) 90. 90. 90.	230.28	293.00	0.101325	2011	-1	
180362	P b n m	(La0.7 Ca0.3) (Mn0.96 In0.04) O3	GdFeO3	Ata-Allah, S.S.; Mostafa, M.F.; Heiba, Z.; Refai, H.S.	5.4747(5) 5.4699(4) 7.7307(7) 90. 90. 90.	231.50	293.00	0.101325	2011	-1	
181181	P n m a	(Ca0.98 Dy0.02) ((Mn0.98 Nb0.02) O3)	GdFeO3	Muguerra, H.; Rivas-Murias, B.; Traianidis, M.; Marchal, C.; Vanderbemden, P.; Vertruyen, B.; Henrist, C.; Cloots, R.	5.2927(4) 7.4689(6) 5.2781(4) 90. 90. 90.	208.65	293.00	0.101325	2011	-1	
181428	I m m a	(Nd0.5 Sr0.5) ((Co0.8 Mn0.2) O3)	BaPbO3(oI20)	Wei Yi Bo; Duan Li Bing; Liu Guang Yao; Wang Tong; Feng Xiao Mei	5.383 5.430 7.613 90. 90. 90.	222.53	293.00	0.101325	2010	-1	
181429	I m m a	(Nd0.5 Sr0.5) ((Co0.6 Mn0.4) O3)	BaPbO3(oI20)	Wei Yi Bo; Duan Li Bing; Liu Guang Yao; Wang Tong; Feng Xiao Mei	5.387 5.437 7.617 90. 90. 90.	223.10	293.00	0.101325	2010	-1	
181430	I m m a	(Nd0.5 Sr0.5) ((Co0.4 Mn0.6) O3)	BaPbO3(oI20)	Wei Yi Bo; Duan Li Bing; Liu Guang Yao; Wang Tong; Feng Xiao Mei	5.397 5.440 7.630 90. 90. 90.	224.01	293.00	0.101325	2010	-1	
181431	I m m a	(Nd0.5 Sr0.5) ((Co0.2 Mn0.8) O3)	BaPbO3(oI20)	Wei Yi Bo; Duan Li Bing; Liu Guang Yao; Wang Tong; Feng Xiao Mei	5.413 5.450 7.630 90. 90. 90.	225.09	293.00	0.101325	2010	-1	
184309	P n m a	(La0.667 Ca0.333) ((Mn0.85 Zn0.15) O3)	GdFeO3	Phung Quoc Thanh; Vu Van Khai; Ngac An Bang; Nguyen Huy Sinh; Hoang Nam Nhat	5.466 7.734 5.464 90. 90. 90.	230.99	293.00	0.101325	2012	-1	
184310	P n m a	(La0.667 Ca0.333) ((Mn0.85 Cu0.15) O3)	GdFeO3	Phung Quoc Thanh; Vu Van Khai; Ngac An Bang; Nguyen Huy Sinh; Hoang Nam Nhat	5.469 7.732 5.466 90. 90. 90.	231.14	293.00	0.101325	2012	-1	
184383	I b m m	Sr Bi ((Mn1.75 Ti0.25) O6)	BaPbO3(oI20)	Asensio de Lucas, E.; Alvarez-Serrano, I.; Cuello, G.J.; Garcia-Hernandez, M.; Lopez, M.L.; Pico, C.; Veiga, M.L.	5.514(7) 5.510(2) 7.670(1) 90. 90. 90.	233.03	4.00	0.101325	2012	-1	
184384	I b m m	Sr Bi ((Mn1.75 Ti0.25) O6)	BaPbO3(oI20)	Asensio de Lucas, E.; Alvarez-Serrano, I.; Cuello, G.J.; Garcia-Hernandez, M.; Lopez, M.L.; Pico, C.; Veiga, M.L.	5.515(8) 5.511(2) 7.671(6) 90. 90. 90.	233.15	80.00	0.101325	2012	-1	
184385	I b m m	Sr Bi ((Mn1.75 Ti0.25) O6)	BaPbO3(oI20)	Asensio de Lucas, E.; Alvarez-Serrano, I.; Cuello, G.J.; Garcia-Hernandez, M.; Lopez, M.L.; Pico, C.; Veiga, M.L.	5.519(4) 5.516(6) 7.686(6) 90. 90. 90.	233.98	300.00	0.101325	2012	-1	
185175	P b n m	(Eu0.65 Sr0.35) (Fe0.1 Mn0.9) O3	GdFeO3	Abdel-Latif, I.A.; Saleh, S.A.	5.3982 5.4649 7.6296 90 90 90	225.08	293.00	0.101325	2012	-1	
185176	P b n m	(Eu0.65 Sr0.35) (Fe0.5 Mn0.5) O3	GdFeO3	Abdel-Latif, I.A.; Saleh, S.A.	5.4128 5.4646 7.6593 90 90 90	226.55	293.00	0.101325	2012	-1	
185177	P n m a	(Pr0.6 Sr0.35 Na0.05) (Mn O3)	GdFeO3	Thaljaoui, R.; Boujelben, W.; Pekala, M.; Pociecha, D.; Szydlowska, J.; Cheikhrouhou, A.	5.4416(3) 7.6735(7) 5.4787(5) 90. 90. 90.	228.77	293.00	0.101325	2012	-1	
185421	P n m a	(Ho0.51 Ca0.49) ((Mn0.99 Cr0.01) O3)	GdFeO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Masini, R.; Ritter, C.	5.4720(1) 7.4508(1) 5.3039(1) 90. 90. 90.	216.24	300.00	0.101325	2011	-1	
185422	P n m a	(Ho0.52 Ca0.48) ((Mn0.98 Cr0.02) O3)	GdFeO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Masini, R.; Ritter, C.	5.4737(1) 7.4532(1) 5.3030(1) 90. 90. 90.	216.34	300.00	0.101325	2011	-1	
185423	P n m a	(Ho0.53 Ca0.47) ((Mn0.97 Cr0.03) O3)	GdFeO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Masini, R.; Ritter, C.	5.4766(1) 7.4548(1) 5.3020(1) 90. 90. 90.	216.46	300.00	0.101325	2011	-1	
186259	P n m a	(La0.67 Ca0.33) (Mn0.95 Fe0.05) O3	GdFeO3	Nisha, P.; Pillai, S.S.; Darbandi, A.; Varma, M.R.; Suresh, K.G.; Hahn, H.	5.445 7.691 5.476 90. 90. 90.	229.32	293.00	0.101325	2012	-1	
186260	P n m a	(La0.67 Ca0.33) (Mn0.8 Fe0.2) O3	GdFeO3	Nisha, P.; Pillai, S.S.; Darbandi, A.; Varma, M.R.; Suresh, K.G.; Hahn, H.	5.462 7.712 5.493 90. 90. 90.	231.38	293.00	0.101325	2012	-1	
186904	P b a m	(Bi0.825 Nd0.175) (Fe0.9 Mn0.1) O3	PbZrO3	Khomchenko, V.A.; Troyanchuk, I.O.; Maria, T.M.R.; Karpinsky, D.V.; Das, S.; Amaral, V.S.; Paixao, J.A.	5.57885(4) 11.20179(7) 7.80348(4) 90. 90. 90.	487.66	293.00	0.101325	2012	-1	
186905	P b a m	(Bi0.825 Nd0.175) (Fe0.8 Mn0.2) O3	PbZrO3	Khomchenko, V.A.; Troyanchuk, I.O.; Maria, T.M.R.; Karpinsky, D.V.; Das, S.; Amaral, V.S.; Paixao, J.A.	5.57308(3) 11.17989(6) 7.80009(3) 90. 90. 90.	486.00	293.00	0.101325	2012	-1	
186906	P n m a	(Bi0.825 Nd0.175) (Fe0.85 Mn0.15) O3	GdFeO3	Khomchenko, V.A.; Troyanchuk, I.O.; Maria, T.M.R.; Karpinsky, D.V.; Das, S.; Amaral, V.S.; Paixao, J.A.	5.61698(3) 7.86401(4) 5.49615(2) 90. 90. 90.	242.78	573.00	0.101325	2012	-1	
187701	P n m a	(La0.4 Eu0.1 Ca0.5) (Mn O3)	GdFeO3	Krichene, A.; Boujelben, W.; Cheikhrouhou, A.	5.414(1) 7.640(6) 5.424(1) 90. 90. 90.	224.35	293.00	0.101325	2012	-1	
187703	P n m a	(Pr0.5 Er0.1 Sr0.4) (Mn O3)	GdFeO3	M'nassri, R.; Cheikhrouhou-Koubaa, W.; Boudjada, N.; Cheikhrouhou, A.	5.4442 7.6846 5.4621 90. 90. 90.	228.52	293.00	0.101325	2012	-1	
187704	P n m a	(Pr0.4 Er0.2 Sr0.4) (Mn O3)	GdFeO3	M'nassri, R.; Cheikhrouhou-Koubaa, W.; Boudjada, N.; Cheikhrouhou, A.	5.4415 7.6744 5.4493 90. 90. 90.	227.56	293.00	0.101325	2012	-1	
187877	P b n m	(La0.5 Ca0.5) (Mn0.95 Fe0.05) O3	GdFeO3	Mohamed, E.A.	5.412 5.372 7.594 90. 90. 90.	220.78	293.00	0.101325	2012	-1	
188219	P n m a	(La0.667 (Ca0.8 Zn0.2)0.333) (Mn O3)	GdFeO3	Xin, Yong; Chen, Guo-Yun; Luo, Cheng-hong; Deng, Xin-Fa; Hu, Ling-yan	5.460 7.736 5.456 90. 90. 90.	230.45	293.00	0.101325	2012	-1	
188220	P n m a	(La0.667 (Ca0.6 Zn0.4)0.333) (Mn O3)	GdFeO3	Xin, Yong; Chen, Guo-Yun; Luo, Cheng-hong; Deng, Xin-Fa; Hu, Ling-yan	5.468 7.746 5.477 90. 90. 90.	231.98	293.00	0.101325	2012	-1	
188221	P n m a	(La0.667 (Ca0.4 Zn0.6)0.333) (Mn O3)	GdFeO3	Xin, Yong; Chen, Guo-Yun; Luo, Cheng-hong; Deng, Xin-Fa; Hu, Ling-yan	5.478 7.771 5.490 90. 90. 90.	233.71	293.00	0.101325	2012	-1	
188222	P n m a	(La0.667 (Ca0.2 Zn0.8)0.333) (Mn O3)	GdFeO3	Xin, Yong; Chen, Guo-Yun; Luo, Cheng-hong; Deng, Xin-Fa; Hu, Ling-yan	5.514 7.712 5.461 90. 90. 90.	232.22	293.00	0.101325	2012	-1	
188335	P b n m	Ho (Ni0.25 Co0.25 Mn0.50) O2.91	GdFeO3	Morilla-Santos, C.; Ferreira, F.F.; Schreiner, W.H.; Pena, O.; Lisboa-Filho, P.N.	5.22(89) 5.56(79) 7.48(48) 90. 90. 90.	217.09	293.00	0.101325	2012	-1	
189021	P b n m	(La0.513 Sr0.128 Nd0.257 Mn0.101) Mn0.97 O3	GdFeO3	Li, Yanfeng; Ji, Denghui; Liu, Shaopeng; Tang, Guide; Li, Zhuangzhi; Yao, Yuxi; Hou, Denglu; Zhu, Minggang	5.512(0) 5.477(5) 7.749(2) 90. 90. 90.	233.94	293.00	0.101325	2012	-1	
189022	P b n m	(La0.384 Sr0.128 Nd0.384 Mn0.104) Mn0.97 O3	GdFeO3	Li, Yanfeng; Ji, Denghui; Liu, Shaopeng; Tang, Guide; Li, Zhuangzhi; Yao, Yuxi; Hou, Denglu; Zhu, Minggang	5.497(6) 5.476(1) 7.743(8) 90. 90. 90.	233.08	293.00	0.101325	2012	-1	
189023	P b n m	(La0.255 Sr0.128 Nd0.510 Mn0.107) Mn0.97 O3	GdFeO3	Li, Yanfeng; Ji, Denghui; Liu, Shaopeng; Tang, Guide; Li, Zhuangzhi; Yao, Yuxi; Hou, Denglu; Zhu, Minggang	5.482(9) 5.476(0) 7.735(7) 90. 90. 90.	232.20	293.00	0.101325	2012	-1	
189777	P n m a	La Sr ((Mn1.9 Fe0.1) O5)	Ca2AlFeO5	Mohamed, M.; Rammeh, N.; Kabadou, A.; Sougrati, M.T.; van der Lee, A.	5.450(9) 15.431(3) 5.497(1) 90. 90. 90.	462.29	293.00	0.101325	2013	-1	
189778	P n m a	La Sr ((Mn1.8 Fe0.2) O5)	Ca2AlFeO5	Mohamed, M.; Rammeh, N.; Kabadou, A.; Sougrati, M.T.; van der Lee, A.	5.453(6) 15.436(5) 5.498(6) 90. 90. 90.	462.78	293.00	0.101325	2013	-1	
189779	P n m a	La Sr ((Mn1.7 Fe0.3) O5)	Ca2AlFeO5	Mohamed, M.; Rammeh, N.; Kabadou, A.; Sougrati, M.T.; van der Lee, A.	5.450(8) 15.405(1) 5.479(1) 90. 90. 90.	460.00	293.00	0.101325	2013	-1	
189780	P n m a	La Sr ((Mn1.6 Fe0.4) O5)	Ca2AlFeO5	Mohamed, M.; Rammeh, N.; Kabadou, A.; Sougrati, M.T.; van der Lee, A.	5.450(6) 15.422(4) 5.490(8) 90. 90. 90.	461.43	293.00	0.101325	2013	-1	
189781	P n m a	La Sr ((Mn1.5 Fe0.5) O5)	Ca2AlFeO5	Mohamed, M.; Rammeh, N.; Kabadou, A.; Sougrati, M.T.; van der Lee, A.	5.448(2) 15.431(4) 5.504(5) 90. 90. 90.	462.71	293.00	0.101325	2013	-1	
191586	P b n m	(Sm0.7 Sr0.3) (Mn0.95 Fe0.05) O3	GdFeO3	Abdel-Khalek, E.K.; Salem, A.F.; Mohamed, E.A.	5.4249 5.4716 7.6103 90. 90. 90.	225.90	293.00	0.101325	2014	-1	
191690	P n m a	(Pr0.6 Sr0.35 K0.05) (Mn O3)	GdFeO3	Thaljaoui, R.; Boujelben, W.; Pekala, M.; Pekala, K.; Fagnard, J.-F.; Vanderbemden, P.; Donten, M.; Cheikhrouhou, A.	5.4426(1) 7.6775(2) 5.4838(1) 90. 90. 90.	229.14	293.00	0.101325	2014	-1	
191691	P n m a	(Pr0.6 Sr0.3 K0.1) (Mn O3)	GdFeO3	Thaljaoui, R.; Boujelben, W.; Pekala, M.; Pekala, K.; Fagnard, J.-F.; Vanderbemden, P.; Donten, M.; Cheikhrouhou, A.	5.4427(3) 7.6783(4) 5.4839(3) 90. 90. 90.	229.18	293.00	0.101325	2014	-1	
191692	P n m a	(Pr0.6 Sr0.25 K0.15) (Mn O3)	GdFeO3	Thaljaoui, R.; Boujelben, W.; Pekala, M.; Pekala, K.; Fagnard, J.-F.; Vanderbemden, P.; Donten, M.; Cheikhrouhou, A.	5.4434(3) 7.6784(4) 5.4844(3) 90. 90. 90.	229.23	293.00	0.101325	2014	-1	
191693	P n m a	(Pr0.6 Sr0.2 K0.2) (Mn O3)	GdFeO3	Thaljaoui, R.; Boujelben, W.; Pekala, M.; Pekala, K.; Fagnard, J.-F.; Vanderbemden, P.; Donten, M.; Cheikhrouhou, A.	5.4437(3) 7.6848(4) 5.4811(2) 90. 90. 90.	229.29	293.00	0.101325	2014	-1	
192868	P b n m	(La0.42 Eu0.25 Ca0.33) (Mn O3)	GdFeO3	Raju, N.; Roja Sree, D.; Reddy, S. Shravan Kumar; Reddy, Ch. Gopal; Reddy, P. Yadagiri; Reddy, K. Rama; Reddy, V. Raghavendra; Reddy Turpu, Goverdhan	5.4173(9) 5.4344(2) 7.6350(7) 90. 90. 90.	224.77	293.00	0.101325	2014	-1	
192869	P b n m	(La0.42 Eu0.25 Ca0.33) (Mn O3)	GdFeO3	Raju, N.; Roja Sree, D.; Reddy, S. Shravan Kumar; Reddy, Ch. Gopal; Reddy, P. Yadagiri; Reddy, K. Rama; Reddy, V. Raghavendra; Reddy Turpu, Goverdhan	5.4303(8) 5.4150(6) 7.6467(5) 90. 90. 90.	224.85	293.00	0.101325	2014	-1	
192870	P b n m	(La0.40 Eu0.27 Ca0.33) (Mn O3)	GdFeO3	Raju, N.; Roja Sree, D.; Reddy, S. Shravan Kumar; Reddy, Ch. Gopal; Reddy, P. Yadagiri; Reddy, K. Rama; Reddy, V. Raghavendra; Reddy Turpu, Goverdhan	5.4176(3) 5.4577(4) 7.7550(5) 90. 90. 90.	229.30	293.00	0.101325	2014	-1	
192871	P b n m	(La0.40 Eu0.27 Ca0.33) (Mn O3)	GdFeO3	Raju, N.; Roja Sree, D.; Reddy, S. Shravan Kumar; Reddy, Ch. Gopal; Reddy, P. Yadagiri; Reddy, K. Rama; Reddy, V. Raghavendra; Reddy Turpu, Goverdhan	5.4396(8) 5.4487(9) 7.6650(4) 90. 90. 90.	227.18	293.00	0.101325	2014	-1	
192994	P n m a	La Sr ((Mn1.9 Fe0.1) O5)	Ca2AlFeO5	Mohamed, M.; Rammeh, N.; Kabadou, A.; Sougrati, M.T.; van der Lee, A.	5.450(9) 15.431(3) 5.497(1) 90. 90. 90.	462.29	293.00	0.101325	2013	-1	
192995	P n m a	La Sr ((Mn1.8 Fe0.2) O5)	Ca2AlFeO5	Mohamed, M.; Rammeh, N.; Kabadou, A.; Sougrati, M.T.; van der Lee, A.	5.453(6) 15.436(5) 5.498(6) 90. 90. 90.	462.78	293.00	0.101325	2013	-1	
192996	P n m a	La Sr ((Mn1.7 Fe0.3) O5)	Ca2AlFeO5	Mohamed, M.; Rammeh, N.; Kabadou, A.; Sougrati, M.T.; van der Lee, A.	5.450(8) 15.405(1) 5.479(1) 90. 90. 90.	460.00	293.00	0.101325	2013	-1	
192997	P n m a	La Sr ((Mn1.6 Fe0.4) O5)	Ca2AlFeO5	Mohamed, M.; Rammeh, N.; Kabadou, A.; Sougrati, M.T.; van der Lee, A.	5.450(6) 15.422(4) 5.490(8) 90. 90. 90.	461.43	293.00	0.101325	2013	-1	
192998	P n m a	La Sr ((Mn1.5 Fe0.5) O5)	Ca2AlFeO5	Mohamed, M.; Rammeh, N.; Kabadou, A.; Sougrati, M.T.; van der Lee, A.	5.448(2) 15.431(4) 5.504(5) 90. 90. 90.	462.71	293.00	0.101325	2013	-1	
193017	P n m a	(La0.67 Ca0.33) ((Mn0.97 Co0.03) O3)	GdFeO3	Nisha, P.; Pillai, S.Savitha; Varma, Manoj Raama; Suresh, K.G.	5.4622(31) 7.7228(59) 5.4644(31) 90. 90. 90.	230.51	293.00	0.101325	2013	-1	
193018	P n m a	(La0.67 Ca0.33) ((Mn0.9 Co0.1) O3)	GdFeO3	Nisha, P.; Pillai, S.Savitha; Varma, Manoj Raama; Suresh, K.G.	5.4591(44) 7.7168(49) 5.4531(47) 90. 90. 90.	229.72	293.00	0.101325	2013	-1	
193019	P n m a	(La0.67 Ca0.33) ((Mn0.85 Co0.15) O3)	GdFeO3	Nisha, P.; Pillai, S.Savitha; Varma, Manoj Raama; Suresh, K.G.	5.4473(49) 7.7116(75) 5.4549(58) 90. 90. 90.	229.15	293.00	0.101325	2013	-1	
193273	P n m a	(La0.7 Sr0.3) ((Mn0.85 Sb0.15) O3)	GdFeO3	Troyanchuk, I.O.; Karpinsky, D.; Efimov, V.; Sikolenko, V.; Prokhnenko, O.; Bartkowiak, M.	5.4980(8) 7.7846(8) 5.5327(7) 90. 90. 90.	236.80	2.00	0.101325	2014	-1	
193274	P n m a	(La0.7 Sr0.3) ((Mn0.85 Sb0.15) O3)	GdFeO3	Troyanchuk, I.O.; Karpinsky, D.; Efimov, V.; Sikolenko, V.; Prokhnenko, O.; Bartkowiak, M.	5.4999(6) 7.7860(7) 5.5362(9) 90. 90. 90.	237.07	150.00	0.101325	2014	-1	
193276	P n m a	(La0.7 Sr0.3) ((Mn0.85 Sb0.15) O3)	GdFeO3	Troyanchuk, I.O.; Karpinsky, D.; Efimov, V.; Sikolenko, V.; Prokhnenko, O.; Bartkowiak, M.	5.5027(6) 7.8007(8) 5.5349(6) 90. 90. 90.	237.59	300.00	0.101325	2014	-1	
194938	P b n m	(La0.5 Sr0.5) (Ti0.5 Mn0.5) O2.925	GdFeO3	Jeong, Jihoon; Azad, Abul K.; Schlegl, Harald; Kim, Byungjun; Baek, Seung-Wook; Kim, Keunsoo; Kang, Hyunil; Kim, Jung Hyun	5.5013(5) 5.5327(5) 7.8065(8) 90. 90. 90.	237.61	293.00	0.101325	2015	-1	
194939	P b n m	(Nd0.5 Sr0.5) (Ti0.5 Mn0.5) O2.92	GdFeO3	Jeong, Jihoon; Azad, Abul K.; Schlegl, Harald; Kim, Byungjun; Baek, Seung-Wook; Kim, Keunsoo; Kang, Hyunil; Kim, Jung Hyun	5.4811(4) 5.4942(4) 7.7753(5) 90. 90. 90.	234.15	293.00	0.101325	2015	-1	
194940	P b n m	(Sm0.5 Sr0.5) (Ti0.5 Mn0.5) O2.88	GdFeO3	Jeong, Jihoon; Azad, Abul K.; Schlegl, Harald; Kim, Byungjun; Baek, Seung-Wook; Kim, Keunsoo; Kang, Hyunil; Kim, Jung Hyun	5.4717(5) 5.4808(5) 7.7640(5) 90. 90. 90.	232.84	293.00	0.101325	2015	-1	
194941	P b n m	(La0.5 Sr0.5) (Ti0.5 Mn0.5) O2.81	GdFeO3	Jeong, Jihoon; Azad, Abul K.; Schlegl, Harald; Kim, Byungjun; Baek, Seung-Wook; Kim, Keunsoo; Kang, Hyunil; Kim, Jung Hyun	5.5247(5) 5.5563(4) 7.8469(7) 90. 90. 90.	240.88	293.00	0.101325	2015	-1	
194942	P b n m	(Nd0.5 Sr0.5) (Ti0.5 Mn0.5) O2.71	GdFeO3	Jeong, Jihoon; Azad, Abul K.; Schlegl, Harald; Kim, Byungjun; Baek, Seung-Wook; Kim, Keunsoo; Kang, Hyunil; Kim, Jung Hyun	5.4921(6) 5.5260(6) 7.8167(8) 90. 90. 90.	237.23	293.00	0.101325	2015	-1	
194943	P b n m	(Sm0.5 Sr0.5) (Ti0.5 Mn0.5) O2.71	GdFeO3	Jeong, Jihoon; Azad, Abul K.; Schlegl, Harald; Kim, Byungjun; Baek, Seung-Wook; Kim, Keunsoo; Kang, Hyunil; Kim, Jung Hyun	5.5045(4) 5.5228(4) 7.8194(6) 90. 90. 90.	237.71	293.00	0.101325	2015	-1	
196281	P b n m	(La0.6 Ca0.35 Sr0.05) (Mn O3)	GdFeO3	Gharsallah, H.; Bejar, M.; Dhahri, E.; Hlil, E.K.; Sajieddine, M.	5.46093(56) 5.46093(56) 7.69725(42) 90. 90. 90.	229.54	293.00	0.101325	2016	-1	
196282	P b n m	(La0.6 Ca0.35 Sr0.05) (Mn O3)	GdFeO3	Gharsallah, H.; Bejar, M.; Dhahri, E.; Hlil, E.K.; Sajieddine, M.	5.46886(64) 5.44855(59) 7.69322(79) 90. 90. 90.	229.24	293.00	0.101325	2016	-1	
200351	P b n m	Mn4.90 Mg2.10 (Si O4)3 (O H)2		Francis, C.A.; Ribbe, P.H.	4.815(1) 10.580(2) 21.448(5) 90. 90. 90.	1092.62	293.00	0.101325	1978	-1	
201629	B b m m	Ca2 Mn3 (Si2.5 O10) (O H)4		Moore, P.B.; Shen, J.; Araki, T.	9.074(4) 19.1300(70) 6.121(5) 90. 90. 90.	1062.52	293.00	0.101325	1985	-1	
201730	P 2 m m	Ca8 Mn10.64 (Si12.32 O42) (O H)10 (H2 O)4		Mellini, M.; Merlino, S.; Pasero, M.	9.044(10) 6.091(7) 19.031(20) 90. 90. 90.	1048.36	293.00	0.101325	1986	-1	
202193	I m m 2	Mn Fe F5 (H2 O)2	MnFeF5(H2O)2	Laligant, Y.; Pannetier, J.; Ferey, G.	7.475(1) 10.766(1) 6.594(1) 90. 90. 90.	530.66	50.00	0.101325	1987	-1	
202745	P n m a	(Sm0.5 Sr0.4 Nd0.09) (Mn O3)	(Ca,Li)(Zr,Ta)O3	Raman, Rajesh; Banu, I.B. Shameem; Sankar, Raman; Moovendran, Kalimuthu	5.85572 7.45858 5.43333 90. 90. 90.	237.30	293.00	0.101325	2024	-1	
206990	C 2 2 21	Ag6 (Mn Mo9 O32) (H2 O)4		Wang, Jie; Zhang, Jia-Yuan; Zhu, Wen-Jing; Qi, Bin; Wang, Jun-Peng; Gao, Guang-Gang; Fan, Lin-Lin; Liu, Hong	10.9514(9) 24.5879(17) 15.3537(10) 90 90 90	4134.32	293.00	0.101325	2023	-1	
207895	P b n m	Sr Ca Ti Mn O6	GdFeO3	Borole, Smita; Kurawle, Nilofar; Rayaprol, Sudhindra	5.40860(13) 5.38820(14) 7.64652(17) 90. 90. 90.	222.84	293.00	0.101325	2023	-1	
211209	P b a m	Ni1.757 Mn0.826 Cu0.416 B O5	Mg2FeBO5	Moshkina, Evgeniya; Mikhashenok, Natalia; Shabanov, Alexander; Eremin, Evgeniy; Yatsyk, Ivan; Yanilkin, Igor; Shustov, Vladimir; Popov, Daniil; Eremina, Rushana	9.19(2) 12.242(3) 3.0007(6) 90. 90. 90.	337.59	7.00	0.101325	2025	-1	
211210	P b a m	Ni1.757 Mn0.826 Cu0.416 B O5	Mg2FeBO5	Moshkina, Evgeniya; Mikhashenok, Natalia; Shabanov, Alexander; Eremin, Evgeniy; Yatsyk, Ivan; Yanilkin, Igor; Shustov, Vladimir; Popov, Daniil; Eremina, Rushana	9.183(1) 12.234(3) 3.0004(5) 90. 90. 90.	337.08	30.00	0.101325	2025	-1	
211211	P b a m	Ni1.757 Mn0.826 Cu0.416 B O5	Mg2FeBO5	Moshkina, Evgeniya; Mikhashenok, Natalia; Shabanov, Alexander; Eremin, Evgeniy; Yatsyk, Ivan; Yanilkin, Igor; Shustov, Vladimir; Popov, Daniil; Eremina, Rushana	9.185(1) 12.237(2) 3.0004(3) 90. 90. 90.	337.24	70.00	0.101325	2025	-1	
211212	P b a m	Ni1.757 Mn0.826 Cu0.416 B O5	Mg2FeBO5	Moshkina, Evgeniya; Mikhashenok, Natalia; Shabanov, Alexander; Eremin, Evgeniy; Yatsyk, Ivan; Yanilkin, Igor; Shustov, Vladimir; Popov, Daniil; Eremina, Rushana	9.177(8) 12.2283(8) 2.9984(2) 90. 90. 90.	336.48	298.00	0.101325	2025	-1	
212752	P n m a	La0.67 Ca0.28 Ag0.05 Mn O3	GdFeO3	Nadig, Pramod R.; Toulemonde, Olivier; Alagarsamy, Perumal; Murari, M.S.; Daivajna, Mamatha D.	5.480 7.716 5.461 90. 90. 90.	230.91	293.00	0.101325	2024	-1	
212754	P n m a	La0.67 Ca0.28 Ag0.05 Mn O3	GdFeO3	Nadig, Pramod R.; Toulemonde, Olivier; Alagarsamy, Perumal; Murari, M.S.; Daivajna, Mamatha D.	5.455 7.721 5.489 90. 90. 90.	231.19	293.00	0.101325	2024	-1	
212756	P n m a	La0.67 Ca0.18 Ag0.15 Mn O3	GdFeO3	Nadig, Pramod R.; Toulemonde, Olivier; Alagarsamy, Perumal; Murari, M.S.; Daivajna, Mamatha D.	5.454 7.704 5.506 90. 90. 90.	231.35	293.00	0.101325	2024	-1	
